DN;area_km2
3;0.9301
3;0.9301
3;0.9301
3;9.3019
3;1.8602
3;0.9301
3;2.7904
3;0.9301
3;0.9301
3;0.9301
3;0.9301
3;6.5107
3;7.4405
3;2.79
3;1.86
3;2.79
3;0.93
3;0.93
3;6.5097
3;0.93
3;1.86
3;4.65
3;2.79
3;0.93
3;1.8598
3;1.8598
3;1.8598
3;0.9299
3;0.9299
3;3.72
3;0.9299
3;0.9299
3;2.7896
3;0.9299
3;2.7896
3;2.7897
3;0.9299
3;1.8597
3;4.6494
3;0.9299
3;0.9298
3;3.7194
3;1.8596
3;0.9298
3;0.9298
3;0.9298
3;3.7193
3;8.3689
3;0.9298
3;0.9298
3;0.9298
3;0.9298
3;2.7894
3;0.9298
3;0.9298
3;0.9298
3;1.8595
3;9.2986
3;0.9298
3;0.9298
3;8.368
3;0.9297
3;0.9297
3;1.8595
3;1.8595
3;2.7891
3;0.9297
3;8.3674
3;0.9297
3;0.9297
3;0.9297
3;0.9297
3;0.9297
3;1.8593
3;0.9297
3;1.8593
3;0.9297
3;0.9297
3;0.9297
3;0.9297
3;1.8593
3;0.9296
3;1.8592
3;1.8592
3;0.9296
3;0.9296
3;0.9296
3;3.7185
3;3.7184
3;0.9296
3;2.7887
3;0.9296
3;0.9296
3;0.9296
3;0.9295
3;0.9295
3;1.859
3;2.7885
3;0.9295
3;0.9295
3;0.9295
3;8.3654
3;1.8589
3;2.7882
3;0.9295
3;0.9295
3;21.3817
3;0.9294
3;3.7174
3;2.7882
3;0.9294
3;3.7176
3;1.8588
3;0.9294
3;3.7172
3;1.8587
3;0.9294
3;1.8586
3;0.9293
3;0.9293
3;0.9293
3;0.9293
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;1.8584
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9292
3;0.9291
3;0.9291
3;3.7165
3;4.6457
3;0.9291
3;0.9291
3;0.9291
3;0.9291
3;0.9291
3;3.7165
3;1.8582
3;4.645
3;0.9291
3;0.9291
3;0.9291
3;15.7934
3;0.929
3;0.929
3;3.7162
3;0.929
3;4.6448
3;1.858
3;1.858
3;2.7869
3;3.7158
3;1.8579
3;0.929
3;0.929
3;0.9289
3;1.8578
3;3.7157
3;0.9289
3;0.9289
3;0.9289
3;0.9289
3;1.8577
3;0.9289
3;0.9289
3;0.9289
3;0.9288
3;9.288
3;2.7865
3;0.9288
3;0.9288
3;0.9288
3;0.9288
3;0.9288
3;0.9288
3;0.9288
3;5.5726
3;1.8574
3;1.8574
3;1.8574
3;0.9287
3;0.9287
3;4.6436
3;0.9287
3;1.8574
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;0.9286
3;2.7858
3;1.8571
3;0.9286
3;0.9286
3;0.9286
3;1.8571
3;0.9285
3;1.857
3;1.857
3;17.6418
3;0.9285
3;1.857
3;1.857
3;0.9285
3;0.9285
3;0.9284
3;2.7853
3;5.5703
3;0.9284
3;6.4984
3;0.9284
3;0.9283
3;0.9283
3;2.785
3;19.4963
3;5.57
3;1.8565
3;0.9283
3;4.641
3;0.9283
3;0.9282
3;0.9282
3;0.9281
3;0.9281
3;1.8561
3;0.928
3;7.4238
3;0.9279
3;0.9279
3;0.9278
4;0.9459
4;0.9452
4;0.9428
4;0.9403
4;1.8774
4;0.9343
4;0.9343
4;0.934
4;0.9339
4;0.9335
4;0.9335
4;0.9328
4;0.9327
4;0.932
4;0.9319
9;1.8941
9;0.947
9;1.8937
9;0.9463
9;2.8388
9;0.9461
9;0.946
9;0.9457
9;0.9456
9;0.9455
9;0.9454
9;0.9454
9;0.9454
9;0.9454
9;0.9454
9;0.9453
9;0.9453
9;0.9452
9;0.9451
9;0.945
9;0.9449
9;3.7794
9;0.9449
9;0.9449
9;0.9448
9;0.9448
9;8.501
9;0.9446
9;0.9445
9;0.9441
9;0.9439
9;0.9438
9;0.9437
9;0.9435
9;1.8868
9;0.9433
9;1.8866
9;1.8866
9;0.9432
9;0.9432
9;0.9432
9;9.4313
9;3.7724
9;0.943
9;0.943
9;27.3492
9;0.943
9;0.943
9;0.943
9;0.943
9;0.9429
9;0.9429
9;0.9429
9;0.9429
9;0.9429
9;4.7142
9;13.2001
9;8.4859
9;10.3712
9;3.7712
9;0.9428
9;7.5418
9;2.8282
9;3.771
9;2.8283
9;0.9427
9;0.9427
9;0.9427
9;1.8854
9;0.9427
9;2.8279
9;0.9426
9;0.9426
9;12.2543
9;0.9426
9;0.9426
9;16.0266
9;0.9426
9;1.8851
9;41.4812
9;0.9426
9;0.9426
9;2.8276
9;0.9426
9;0.9426
9;5.6553
9;0.9425
9;5.655
9;0.9425
9;1.885
9;7.54
9;0.9425
9;0.9424
9;0.9424
9;0.9424
9;0.9424
9;0.9424
9;0.9424
9;0.9424
9;46.1879
9;54.6613
9;12.2496
9;1.8846
9;0.9423
9;1.8846
9;0.9423
9;0.9423
9;0.9423
9;1.8844
9;2.8266
9;0.9422
9;0.9422
9;93.3035
9;4.7109
9;0.9421
9;1.8842
9;0.9421
9;0.9421
9;14.1327
9;2.8262
9;0.9421
9;1.884
9;24.4943
9;1.8839
9;0.9419
9;1.8838
9;2.8257
9;0.9419
9;0.9419
9;0.9418
9;0.9418
9;1.8836
9;0.9418
9;0.9418
9;10.3595
9;0.9418
9;0.9418
9;0.9418
9;0.9417
9;0.9417
9;4.7088
9;1.8833
9;0.9416
9;0.9416
9;0.9416
9;32.9669
9;0.9416
9;0.9416
9;0.9415
9;4.7074
9;0.9415
9;0.9415
9;0.9415
9;1.8829
9;0.9414
9;0.9414
9;0.9413
9;0.9413
9;0.9412
9;3.7647
9;0.9411
9;4.7055
9;0.9411
9;0.941
9;0.941
9;1.882
9;0.9409
9;0.9409
9;0.9409
9;0.9409
9;0.9409
9;0.9409
9;1.8817
9;7.5266
9;0.9408
9;0.9407
9;0.9407
9;0.9407
9;0.9406
9;0.9406
9;3.7621
9;0.9405
9;0.9405
9;0.9405
9;0.9405
9;25.392
9;1.8807
9;0.9404
9;14.1068
9;0.9403
9;0.9403
9;0.9403
9;0.9403
9;6.5817
9;0.9402
9;0.9402
9;1.8804
9;0.9402
9;0.9402
9;3.7605
9;0.9402
9;0.9402
9;0.9402
9;1.8804
9;1.8803
9;0.9401
9;0.9401
9;0.9401
9;0.9401
9;3.7604
9;0.9401
9;0.94
9;0.94
9;0.94
9;16.9214
9;2.8201
9;0.94
9;2.8198
9;0.94
9;1.88
9;0.9399
9;0.9399
9;6.5789
9;0.9399
9;0.9399
9;0.9399
9;2.8196
9;0.9399
9;2.8194
9;0.9398
9;2.8194
9;0.9398
9;0.9397
9;3.7588
9;0.9397
9;0.9397
9;0.9397
9;0.9397
9;1.8792
9;0.9396
9;0.9396
9;0.9396
9;0.9395
9;0.9395
9;0.9395
9;0.9395
9;0.9395
9;1.879
9;1.8789
9;1.879
9;1.8789
9;0.9394
9;0.9394
9;0.9394
9;0.9394
9;1.8788
9;0.9394
9;0.9393
9;0.9393
9;0.9393
9;0.9393
9;0.9393
9;0.9393
9;3.757
9;0.9393
9;0.9393
9;0.9393
9;0.9392
9;0.9392
9;0.9392
9;0.9392
9;3.7569
9;0.9392
9;0.9392
9;0.9392
9;2.8174
9;0.9391
9;0.9391
9;15.9666
9;0.9391
9;0.9391
9;0.9391
9;0.9391
9;6.5728
9;1.8781
9;1.878
9;0.939
9;0.939
9;0.939
9;1.8779
9;0.939
9;0.939
9;0.939
9;0.939
9;0.9389
9;2.8167
9;0.9389
9;1.8778
9;4.6946
9;0.9389
9;1.8778
9;1.8779
9;0.9389
9;1.8777
9;0.9388
9;0.9388
9;0.9388
9;1.8777
9;1.8776
9;0.9388
9;0.9388
9;2.8163
9;0.9388
9;0.9388
9;0.9388
9;0.9388
9;0.9387
9;12.2037
9;0.9387
9;2.8162
9;0.9387
9;2.816
9;0.9387
9;0.9387
9;2.8161
9;2.816
9;0.9387
9;2.816
9;0.9386
9;1.8772
9;9.3863
9;0.9386
9;0.9386
9;0.9386
9;0.9386
9;0.9386
9;1.8771
9;0.9386
9;0.9386
9;0.9386
9;0.9386
9;0.9386
9;0.9386
9;0.9385
9;0.9385
9;0.9385
9;0.9385
9;0.9385
9;0.9385
9;0.9384
9;1.8769
9;0.9384
9;0.9384
9;0.9384
9;29.0963
9;11.2614
9;0.9384
9;0.9384
9;0.9384
9;0.9384
9;0.9384
9;0.9384
9;3.7534
9;0.9383
9;2.8149
9;0.9383
9;0.9383
9;0.9383
9;23.4548
9;3.7529
9;0.9382
9;0.9382
9;0.9382
9;0.9382
9;1.8763
9;1.8762
9;0.9381
9;0.9381
9;0.9381
9;0.9381
9;1.876
9;0.938
9;1.876
9;14.0722
9;1.876
9;0.938
9;2.814
9;0.938
9;0.938
9;0.938
9;1.8758
9;0.9379
9;2.8138
9;2.8136
9;0.9379
9;0.9378
9;1.8756
9;0.9378
9;0.9378
9;0.9378
9;1.8754
9;0.9377
9;1.8754
9;1.8754
9;0.9377
9;0.9376
9;38.4509
9;12.1899
9;2.8127
9;12.1879
9;0.9376
9;0.9376
9;0.9376
9;2.8126
9;3.7501
9;2.8128
9;42.2033
9;0.9376
9;3.75
9;7.4996
9;0.9375
9;5.6245
9;0.9375
9;0.9375
9;0.9375
9;0.9375
9;0.9375
9;0.9375
9;2.8122
9;0.9374
9;0.9374
9;6.5617
9;0.9374
9;0.9374
9;0.9374
9;0.9374
9;0.9374
9;4.6866
9;0.9374
9;1.8747
9;0.9374
9;0.9374
9;0.9374
9;3.7492
9;0.9373
9;1.8746
9;0.9373
9;3.7492
9;0.9373
9;0.9373
9;0.9373
9;0.9373
9;14.9986
9;1.8745
9;1.8745
9;2.8118
9;0.9373
9;0.9373
9;0.9372
9;0.9372
9;2.8115
9;4.6858
9;2.8116
9;1.8743
9;2.8114
9;10.3076
9;39.3681
9;0.9371
9;1.8742
9;0.9371
9;0.9371
9;0.9371
9;0.9371
9;0.9371
9;0.9371
9;1.874
9;0.937
9;2.811
9;0.937
9;1.8739
9;0.937
9;0.9369
9;0.9369
9;0.9369
9;1.8737
9;0.9369
9;0.9369
9;0.9369
9;0.9368
9;13.1158
9;1.8736
9;0.9367
9;2.8102
9;0.9367
9;1.8734
9;4.6835
9;0.9367
9;0.9367
9;0.9366
9;2.81
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;0.9366
9;43.0907
9;0.9366
9;2.8095
9;1.8731
9;0.9365
9;6.5558
9;2.8096
9;0.9365
9;3.7459
9;2.8095
9;0.9365
9;1.8729
9;0.9365
9;0.9364
9;0.9364
9;0.9364
9;1.8729
9;0.9364
9;0.9364
9;0.9364
9;10.3003
9;1.8727
9;0.9363
9;2.8089
9;0.9363
9;0.9363
9;0.9363
9;0.9363
9;0.9363
9;0.9363
9;0.9363
9;0.9363
9;0.9363
9;3.745
9;0.9363
9;0.9363
9;2.8088
9;3.7449
9;0.9362
9;0.9362
9;0.9362
9;0.9362
9;12.1692
9;0.9362
9;0.9362
9;0.9362
9;2.8083
9;2.8083
9;1.8723
9;0.9361
9;0.9361
9;0.9361
9;5.6162
9;0.9361
9;0.9361
9;0.9361
9;0.9361
9;28.0859
9;0.936
9;0.936
9;0.936
9;1.872
9;39.3182
9;5.6153
9;0.9359
9;0.9359
9;3.7435
9;0.9359
9;0.9359
9;0.9359
9;7.4869
9;0.9359
9;9.3584
9;9.3586
9;0.9358
9;0.9358
9;1.8716
9;0.9358
9;1.8716
9;0.9358
9;7.4858
9;0.9357
9;1.8713
9;0.9357
9;0.9357
9;0.9357
9;0.9356
9;0.9356
9;0.9356
9;1.8711
9;0.9355
9;1.871
9;2.8064
9;0.9355
9;0.9355
9;0.9355
9;1.8708
9;0.9354
9;0.9354
9;0.9354
9;0.9354
9;0.9354
9;0.9354
9;1.8707
9;0.9354
9;0.9354
9;3.7411
9;42.0973
9;0.9353
9;0.9353
9;0.9353
9;7.4824
9;0.9353
9;8.4171
9;0.9352
9;0.9352
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;0.9351
9;1.8702
9;0.935
9;0.935
9;0.935
9;0.935
9;3.74
9;0.935
9;1.8699
9;13.0908
9;1.87
9;1.8698
9;9.3496
9;2.8048
9;5.6094
9;0.9349
9;0.9349
9;0.9349
9;1.8697
9;0.9348
9;0.9348
9;0.9348
9;2.8043
9;0.9347
9;0.9347
9;0.9347
9;38.3341
9;3.7387
9;0.9347
9;0.9346
9;0.9346
9;3.7385
9;0.9346
9;0.9346
9;1.8693
9;0.9346
9;0.9346
9;0.9346
9;0.9346
9;0.9345
9;0.9345
9;0.9345
9;0.9345
9;3.7379
9;0.9345
9;0.9345
9;2.8032
9;0.9344
9;1.8688
9;0.9344
9;0.9344
9;1.8687
9;0.9344
9;0.9344
9;0.9343
9;0.9343
9;0.9343
9;1.8685
9;1.8685
9;0.9342
9;0.9342
9;0.9342
9;66.3356
9;0.9342
9;0.9341
9;0.9341
9;2.8023
9;2.8022
9;0.934
9;0.934
9;1.8679
9;9.3395
9;0.9339
9;0.9339
9;0.9339
9;0.9339
9;0.9339
9;0.9339
9;2.8016
9;1.8676
9;0.9338
9;0.9338
9;1.8676
9;2.8014
9;3.7353
9;0.9338
9;5.6032
9;0.9338
9;12.1381
9;0.9338
9;1.8675
9;0.9338
9;0.9337
9;0.9337
9;0.9336
9;0.9336
9;0.9336
9;0.9336
9;0.9336
9;14.0037
9;0.9335
9;20.5389
9;1.8668
9;0.9334
9;0.9334
9;0.9333
9;0.9333
9;0.9333
9;0.9332
9;3.7324
9;0.9332
9;0.9331
9;1.8661
9;0.933
9;0.933
9;0.9329
9;1.8656
9;0.9328
9;2.7984
9;0.9326
9;0.9326
9;0.9326
9;0.9325
9;0.9324
9;2.7968
9;0.9323
9;0.9323
9;0.9322
9;0.9322
9;0.9322
9;0.932
9;1.8638
9;0.9319
9;1.8639
9;0.9319
9;0.9319
9;0.9318
9;0.9318
9;0.9318
9;8.3856
9;0.9317
9;3.7267
9;0.9317
9;1.8633
9;0.9317
9;0.9316
9;0.9316
9;1.8632
9;0.9316
9;1.8631
9;0.9316
9;0.9316
9;0.9315
9;0.9315
9;0.9313
9;0.9313
9;1.8627
9;35.3952
9;0.9313
9;0.9313
9;0.9312
9;1.8625
9;0.9312
9;0.9312
9;2.7935
9;0.9312
9;0.9311
9;0.9311
9;0.9311
9;0.9311
9;0.9311
9;3.7241
9;0.931
9;0.931
9;0.931
9;0.931
9;1.8616
9;0.9307
9;1.8614
9;0.9306
9;0.9306
9;0.9306
9;0.9306
9;1.8611
9;0.9305
9;0.9304
9;0.9304
9;0.9304
9;0.9304
9;0.9303
9;0.9303
9;0.9302
9;0.9302
9;0.9301
9;0.9301
9;0.9301
9;0.93
9;0.93
9;0.9299
9;0.9299
9;0.9298
9;0.9298
9;0.9297
9;0.9297
9;0.9297
9;0.9297
9;0.9296
9;0.9295
9;1.859
9;0.9294
9;0.9293
9;0.9293
9;0.9291
9;0.9289
9;0.9289
9;0.9289
9;0.9287
12;0.9469
12;13.2354
12;0.9453
12;0.9452
12;1.8902
12;0.9451
12;0.9448
12;0.9443
12;33.9784
12;0.9437
12;20.757
12;2.8301
12;0.9433
12;0.941
12;0.9409
12;0.9408
12;4.7031
12;2.822
12;0.9403
12;1.8803
12;0.9401
12;0.94
12;0.9398
12;0.9397
12;0.9393
12;0.9393
12;6.5727
12;2.8167
12;1.8777
12;4.694
12;5.633
12;0.9387
12;8.4482
12;0.9386
12;0.9386
12;0.9386
12;0.9385
12;5.6313
12;0.9385
12;0.9385
12;0.9383
12;2.8149
12;1.8765
12;4.691
12;0.9382
12;6.5669
12;0.9381
12;11.2577
12;3.7523
12;0.9381
12;1.8761
12;0.9381
12;0.938
12;0.938
12;1.876
12;1.8759
12;1.8753
12;0.9377
12;2.8127
12;0.9374
12;1.8747
12;4.6857
12;0.9371
12;1.874
12;3.743
12;0.9357
12;0.9356
12;2.8064
13;0.9391
13;0.9391
13;3.7484
15;0.947
15;0.947
15;1.8939
15;0.947
15;0.9469
15;0.9469
15;0.9469
15;16.0967
15;0.9469
15;0.9469
15;0.9469
15;2.8405
15;6.6281
15;0.9468
15;0.9468
15;1.8936
15;1.8936
15;0.9468
15;8.5211
15;0.9468
15;0.9468
15;2.8403
15;24.6185
15;0.9468
15;0.9467
15;0.9467
15;0.9467
15;0.9467
15;0.9467
15;0.9467
15;2.8401
15;0.9467
15;3.7867
15;1.8933
15;0.9466
15;0.9466
15;0.9466
15;6.6265
15;2.8399
15;0.9466
15;0.9466
15;0.9466
15;11.3591
15;12.3054
15;1.8931
15;0.9465
15;0.9465
15;1.893
15;0.9465
15;1.893
15;17.0398
15;3.7861
15;0.9465
15;6.6255
15;1.893
15;4.7322
15;3.7856
15;0.9465
15;3.7858
15;0.9464
15;13.2501
15;0.9464
15;0.9464
15;0.9464
15;4.7319
15;1.8927
15;1.8927
15;1.8927
15;0.9464
15;0.9464
15;0.9464
15;0.9463
15;1.8926
15;0.9463
15;9.463
15;35.0199
15;0.9463
15;0.9463
15;0.9463
15;0.9462
15;0.9462
15;15.1387
15;3.7848
15;0.9462
15;0.9462
15;0.9462
15;0.9462
15;26.4926
15;1.8922
15;0.9461
15;0.9461
15;0.9461
15;3.7844
15;0.9461
15;0.9461
15;3.7842
15;0.9461
15;0.9461
15;0.946
15;10.4061
15;0.946
15;0.946
15;0.946
15;0.946
15;2.8379
15;0.946
15;0.946
15;2.838
15;2.8377
15;0.9459
15;0.9459
15;0.9459
15;1.8918
15;1.8918
15;3.7836
15;0.9459
15;0.9459
15;0.9459
15;0.9459
15;0.9459
15;0.9459
15;0.9459
15;0.9459
15;10.4052
15;0.9458
15;0.9458
15;0.9458
15;1.8917
15;0.9458
15;0.9458
15;0.9458
15;2.8374
15;0.9458
15;1.8915
15;0.9458
15;0.9457
15;2.8372
15;0.9457
15;1.8914
15;0.9457
15;0.9457
15;1.8914
15;0.9457
15;0.9457
15;0.9457
15;1.8913
15;2.8369
15;11.3489
15;2.8368
15;0.9456
15;30.2656
15;0.9456
15;0.9456
15;0.9456
15;0.9456
15;0.9455
15;1.891
15;3.782
15;3.782
15;1.8909
15;0.9455
15;2.8364
15;0.9454
15;0.9454
15;0.9454
15;5.6726
15;1.8908
15;0.9454
15;0.9454
15;1.8908
15;0.9454
15;0.9454
15;1.8907
15;2.8361
15;0.9454
15;0.9454
15;2.836
15;7.5621
15;0.9453
15;0.9453
15;0.9453
15;1.8906
15;0.9453
15;0.9453
15;0.9453
15;0.9453
15;0.9453
15;2.8356
15;1.8904
15;0.9452
15;0.9452
15;0.9452
15;0.9452
15;0.9452
15;1.8905
15;2.8357
15;3.7807
15;1.8904
15;0.9452
15;0.9452
15;0.9452
15;1.8903
15;1.8902
15;0.9451
15;1.8902
15;4.7256
15;0.9451
15;2.8354
15;0.9451
15;0.9451
15;0.9451
15;3.7804
15;3.7802
15;6.6149
15;1.8901
15;10.3953
15;24.577
15;2.835
15;0.945
15;3.78
15;2.8349
15;3.78
15;0.9449
15;0.9449
15;3.7798
15;5.6697
15;0.9449
15;0.9449
15;6.6148
15;0.9449
15;0.9449
15;0.9449
15;0.9449
15;1.8897
15;0.9449
15;0.9449
15;0.9449
15;0.9449
15;3.7792
15;0.9449
15;0.9449
15;1.8897
15;2.8343
15;0.9448
15;0.9448
15;1.8896
15;0.9448
15;0.9448
15;0.9448
15;1.8896
15;1.8896
15;2.8345
15;2.8342
15;2.8342
15;0.9448
15;0.9448
15;0.9448
15;0.9448
15;0.9448
15;0.9448
15;1.8895
15;0.9447
15;3.7789
15;0.9447
15;0.9447
15;0.9447
15;14.1734
15;7.5579
15;2.834
15;5.668
15;3.7785
15;1.8893
15;1.8893
15;0.9447
15;0.9447
15;0.9447
15;0.9447
15;0.9447
15;0.9447
15;0.9446
15;0.9446
15;2.8337
15;0.9446
15;1.8892
15;0.9446
15;0.9446
15;0.9446
15;0.9446
15;3.7782
15;0.9446
15;10.3905
15;3.7781
15;0.9446
15;0.9446
15;0.9446
15;0.9446
15;0.9445
15;3.778
15;1.889
15;93.527
15;0.9445
15;0.9445
15;0.9445
15;1.8889
15;0.9445
15;0.9445
15;1.8889
15;5.6668
15;0.9445
15;0.9444
15;2.8332
15;1.8888
15;3.7776
15;0.9444
15;3.7774
15;9.444
15;0.9444
15;3.7775
15;0.9444
15;2.833
15;0.9444
15;0.9444
15;16.0552
15;0.9444
15;2.833
15;1.8887
15;0.9443
15;0.9443
15;0.9443
15;0.9443
15;0.9443
15;0.9443
15;0.9443
15;0.9443
15;15.1102
15;16.9978
15;10.3876
15;21.7206
15;0.9443
15;0.9443
15;0.9443
15;1.8886
15;0.9443
15;0.9443
15;0.9443
15;0.9443
15;3.7767
15;4.7208
15;0.9442
15;0.9442
15;2.8326
15;0.9442
15;0.9442
15;1.8885
15;0.9442
15;0.9442
15;0.9442
15;0.9442
15;0.9442
15;0.9442
15;0.9441
15;0.9441
15;0.9441
15;1.8883
15;4.7204
15;2.8324
15;1.8882
15;0.9441
15;0.9441
15;1.8881
15;1.8882
15;5.6645
15;0.9441
15;0.9441
15;0.9441
15;0.944
15;0.944
15;0.944
15;0.944
15;0.944
15;0.944
15;5.6642
15;0.944
15;1.888
15;1.8879
15;0.944
15;0.944
15;0.944
15;0.944
15;0.9439
15;0.9439
15;0.9439
15;0.9439
15;1.8879
15;4.7195
15;2.8316
15;19.8231
15;0.9439
15;17.9358
15;0.9439
15;0.9439
15;0.9438
15;9.4387
15;0.9438
15;0.9438
15;3.775
15;81.1773
15;3.7751
15;0.9438
15;3.7751
15;0.9438
15;0.9438
15;9.4368
15;8.4929
15;0.9437
15;0.9437
15;0.9437
15;0.9437
15;8.4937
15;0.9437
15;0.9437
15;0.9437
15;2.8309
15;2.8308
15;1.8872
15;0.9436
15;0.9436
15;0.9436
15;0.9436
15;0.9436
15;0.9436
15;1.8871
15;1.8871
15;1.887
15;9.4359
15;2.8304
15;14.1526
15;0.9435
15;0.9435
15;5.6608
15;0.9435
15;3.7738
15;0.9435
15;0.9434
15;5.6605
15;2.8301
15;6.6031
15;0.9434
15;1.8866
15;4.7166
15;0.9433
15;0.9433
15;17.9231
15;3.7729
15;0.9433
15;1.8864
15;0.9432
15;0.9432
15;0.9432
15;0.9432
15;0.9432
15;3.7728
15;0.9432
15;0.9432
15;3.7727
15;2.8295
15;0.9431
15;2.8293
15;0.9431
15;0.9431
15;0.9431
15;0.9431
15;1.8861
15;63.1994
15;0.9431
15;0.9431
15;3.7724
15;2.8293
15;1.886
15;0.943
15;4.7149
15;9.4301
15;4.7152
15;0.943
15;0.943
15;0.943
15;0.943
15;1.8859
15;0.943
15;1.886
15;5.6574
15;0.9429
15;1.8859
15;1.8858
15;2.8288
15;1.8859
15;0.9429
15;0.9429
15;1.8858
15;0.9429
15;0.9429
15;1.8858
15;0.9429
15;7.5429
15;0.9429
15;3.7712
15;0.9428
15;1.8856
15;0.9428
15;2.8286
15;0.9428
15;0.9428
15;1.8856
15;0.9428
15;1.8856
15;0.9428
15;0.9428
15;0.9428
15;1.8856
15;1.8856
15;10.3707
15;1.8855
15;1.8855
15;0.9427
15;0.9427
15;0.9427
15;0.9427
15;3.7709
15;0.9427
15;0.9427
15;0.9427
15;1.8855
15;1.8853
15;2.8281
15;1.8853
15;0.9427
15;0.9427
15;1.8853
15;1.8853
15;3.7706
15;2.828
15;5.6555
15;0.9426
15;8.4842
15;1.8853
15;0.9426
15;0.9426
15;0.9426
15;0.9426
15;0.9426
15;0.9426
15;1.8852
15;0.9426
15;0.9425
15;6.5977
15;1.885
15;0.9425
15;1.8851
15;1.885
15;0.9425
15;12.2539
15;2.8274
15;1.8849
15;0.9425
15;1.8849
15;0.9425
15;1.8848
15;0.9424
15;0.9424
15;0.9424
15;1.8849
15;0.9424
15;0.9424
15;0.9424
15;0.9424
15;0.9424
15;1.8848
15;1.8848
15;0.9424
15;2.8272
15;0.9424
15;0.9424
15;3.7696
15;7.5385
15;3.7693
15;3.7693
15;1.8847
15;0.9423
15;0.9423
15;0.9423
15;1.8846
15;0.9423
15;1.8846
15;0.9423
15;0.9423
15;3.7691
15;0.9423
15;0.9423
15;0.9423
15;0.9423
15;0.9423
15;0.9423
15;1.8845
15;0.9423
15;0.9423
15;2.8267
15;0.9423
15;0.9423
15;0.9422
15;0.9422
15;0.9422
15;1.8844
15;0.9422
15;3.7685
15;8.4789
15;0.9422
15;0.9422
15;4.7107
15;5.6523
15;0.9421
15;13.1906
15;2.8262
15;3.7684
15;1.8841
15;0.9421
15;4.7105
15;0.9421
15;0.942
15;0.942
15;0.942
15;16.9586
15;2.826
15;0.942
15;0.942
15;0.942
15;16.9553
15;0.942
15;0.942
15;0.9419
15;0.9419
15;0.9419
15;0.9419
15;0.9419
15;4.7092
15;0.9419
15;0.9419
15;3.7671
15;2.8254
15;2.8255
15;0.9418
15;0.9418
15;2.8254
15;3.7669
15;0.9418
15;0.9418
15;0.9418
15;0.9418
15;1.8834
15;0.9417
15;0.9417
15;0.9417
15;5.6501
15;4.7087
15;2.8251
15;0.9417
15;0.9417
15;0.9417
15;0.9417
15;0.9417
15;0.9417
15;0.9416
15;1.8832
15;0.9416
15;0.9416
15;20.7146
15;4.7079
15;23.5406
15;1.8832
15;2.8247
15;14.1251
15;0.9416
15;0.9416
15;7.5328
15;0.9416
15;0.9415
15;0.9415
15;0.9415
15;0.9415
15;16.003
15;0.9415
15;0.9415
15;5.6485
15;1.8829
15;1.8829
15;0.9415
15;4.7073
15;0.9415
15;0.9414
15;0.9414
15;1.8828
15;1.8828
15;0.9414
15;0.9414
15;0.9414
15;1.8827
15;3.7651
15;0.9413
15;5.6482
15;1.8826
15;2.8238
15;0.9413
15;0.9413
15;1.8825
15;3.765
15;0.9413
15;0.9413
15;0.9413
15;0.9413
15;0.9412
15;0.9412
15;0.9412
15;0.9412
15;0.9412
15;0.9412
15;6.5889
15;0.9412
15;0.9412
15;4.7062
15;1.8824
15;4.7059
15;0.9412
15;1.8823
15;0.9412
15;0.9412
15;1.8823
15;1.8823
15;3.7648
15;3.7647
15;0.9412
15;0.9411
15;1.8822
15;1.8822
15;29.1798
15;6.5878
15;0.9411
15;3.7645
15;5.6466
15;0.9411
15;12.235
15;4.7049
15;0.9411
15;1.8821
15;7.5288
15;0.9411
15;0.9411
15;0.9411
15;1.8821
15;0.941
15;0.941
15;0.941
15;0.941
15;14.1157
15;4.7048
15;3.7639
15;1.882
15;0.941
15;3.764
15;18.8215
15;2.8229
15;0.941
15;4.7048
15;1.882
15;0.941
15;0.941
15;0.9409
15;5.6458
15;2.8227
15;1.8819
15;3.7637
15;0.9409
15;4.7045
15;0.9409
15;3.7634
15;2.8225
15;0.9409
15;0.9408
15;0.9408
15;0.9408
15;2.8225
15;0.9408
15;0.9408
15;1.8817
15;0.9408
15;0.9408
15;7.5269
15;28.2313
15;15.0523
15;57.4026
15;0.9408
15;7.526
15;1.8816
15;0.9408
15;0.9408
15;0.9408
15;1.8815
15;15.0515
15;0.9408
15;0.9407
15;9.407
15;0.9407
15;0.9407
15;0.9407
15;0.9407
15;4.7033
15;0.9407
15;7.5252
15;0.9407
15;0.9407
15;7.5253
15;2.8221
15;2.8219
15;5.644
15;9.4068
15;1.8813
15;1.8813
15;0.9406
15;1.8813
15;0.9406
15;19.7532
15;0.9406
15;0.9406
15;0.9406
15;0.9406
15;1.8812
15;1.8811
15;6.584
15;1.881
15;0.9405
15;0.9405
15;1.8811
15;0.9405
15;2.8214
15;0.9405
